date,ratio,percentile_90d
2022-04-23,3.9858889,33.33
2022-04-24,4.01894588,35.56
2022-04-25,4.00336667,34.44
2022-04-26,4.03239289,38.89
2022-04-27,3.97824319,33.33
2022-04-28,4.14393322,62.22
2022-04-29,4.18263091,63.33
2022-04-30,4.45586671,86.67
2022-05-01,4.34768064,78.89
2022-05-02,4.45142857,85.56
2022-05-03,4.47123224,91.11
2022-05-04,4.33976501,75.56
2022-05-05,4.47704685,91.11
2022-05-06,4.64128306,98.89
2022-05-07,4.63479584,97.78
2022-05-08,4.72141151,100.0
2022-05-09,4.76351351,100.0
2022-05-10,4.76980568,100.0
2022-05-11,5.33398821,100.0
2022-05-12,6.02598566,100.0
2022-05-13,5.94031071,98.89
2022-05-14,5.66278848,97.78
2022-05-15,5.31021588,95.56
2022-05-16,5.52519056,96.67
2022-05-17,5.3700456,95.56
2022-05-18,5.76206689,97.78
2022-05-19,5.88314176,97.78
2022-05-20,6.11369614,100.0
2022-05-21,6.20950109,100.0
2022-05-22,6.08612805,97.78
2022-05-23,6.45108806,100.0
2022-05-24,6.60962352,100.0
2022-05-25,6.7882451,100.0
2022-05-26,6.97513812,100.0
2022-05-27,7.32572261,100.0
2022-05-28,6.94915254,97.78
2022-05-29,6.79857715,96.67
2022-05-30,6.81490894,96.67
2022-05-31,7.01114267,98.89
2022-06-01,7.48940414,100.0
2022-06-02,7.54712362,100.0
2022-06-03,7.80041797,100.0
2022-06-04,7.72564103,98.89
2022-06-05,7.76479751,98.89
2022-06-06,6.96154753,91.11
2022-06-07,7.38488934,94.44
2022-06-08,7.4298223,94.44
2022-06-09,7.25475475,91.11
2022-06-10,7.70513855,96.67
2022-06-11,7.95461244,100.0
2022-06-12,8.3240771,100.0
2022-06-13,7.7972028,96.67
2022-06-14,7.53632984,91.11
2022-06-15,6.72036824,76.67
2022-06-16,6.97875166,83.33
2022-06-17,7.02702703,84.44
2022-06-18,6.15240475,70.0
2022-06-19,6.29131325,71.11
2022-06-20,6.14358683,67.78
2022-06-21,6.04338276,64.44
2022-06-22,6.28370457,70.0
2022-06-23,6.0,61.11
2022-06-24,5.73132904,56.67
2022-06-25,5.67740407,55.56
2022-06-26,5.93805534,58.89
2022-06-27,6.06957425,63.33
2022-06-28,6.41867044,71.11
2022-06-29,6.45227606,72.22
2022-06-30,6.50473934,72.22
2022-07-01,6.6047503,72.22
2022-07-02,6.54376499,71.11
2022-07-03,6.56483977,71.11
2022-07-04,6.3061836,64.44
2022-07-05,6.51977401,68.89
2022-07-06,6.44168467,64.44
2022-07-07,6.27665107,58.89
2022-07-08,6.31427072,62.22
2022-07-09,6.3925381,62.22
2022-07-10,6.39335331,62.22
2022-07-11,6.75044883,74.44
2022-07-12,6.750306,73.33
2022-07-13,6.59702347,68.89
2022-07-14,6.41991925,60.0
2022-07-15,6.38383298,55.56
2022-07-16,6.31126832,53.33
2022-07-17,6.41636458,57.78
2022-07-18,6.06847426,40.0
2022-07-19,5.9861823,35.56
2022-07-20,6.14176974,43.33
2022-07-21,6.16098353,45.56
2022-07-22,6.47261963,63.33
2022-07-23,6.48486365,63.33
2022-07-24,6.38651356,52.22
2022-07-25,6.6739427,71.11
2022-07-26,6.88,77.78
2022-07-27,6.75118071,73.33
2022-07-28,6.46003263,57.78
2022-07-29,7.00548795,82.22
2022-07-30,6.56478102,62.22
2022-07-31,6.6918536,67.78
2022-08-01,6.79951981,74.44
2022-08-02,7.13244534,84.44
2022-08-03,7.71925272,93.33
2022-08-04,8.02987381,98.89
2022-08-05,7.79038224,94.44
2022-08-06,7.86623409,96.67
2022-08-07,7.95073892,96.67
2022-08-08,7.7027027,86.67
2022-08-09,8.04363997,98.89
2022-08-10,7.74193548,88.89
2022-08-11,7.56605097,83.33
2022-08-12,7.20976253,74.44
2022-08-13,6.95922747,65.56
2022-08-14,7.07822599,72.22
2022-08-15,7.30786825,75.56
2022-08-16,7.33751161,76.67
2022-08-17,7.57030094,83.33
2022-08-18,7.54301619,80.0
2022-08-19,7.79391231,91.11
2022-08-20,8.04138322,97.78
2022-08-21,8.27803674,98.89
2022-08-22,8.472183,100.0
2022-08-23,8.38845291,98.89
2022-08-24,8.49527085,100.0
2022-08-25,8.53983555,100.0
2022-08-26,8.81462799,100.0
2022-08-27,8.8138281,98.89
2022-08-28,9.08344284,100.0
2022-08-29,8.81863048,98.89
2022-08-30,8.94820464,98.89
2022-08-31,8.86349206,97.78
2022-09-01,8.80417589,93.33
2022-09-02,8.88568684,97.78
2022-09-03,8.92673522,97.78
2022-09-04,8.67848259,90.0
2022-09-05,8.60472343,88.89
2022-09-06,8.50064767,86.67
2022-09-07,8.53166106,86.67
2022-09-08,8.34573044,81.11
2022-09-09,8.46264782,82.22
2022-09-10,8.46988296,82.22
2022-09-11,8.43955416,80.0
2022-09-12,7.85523504,70.0
2022-09-13,8.40606061,78.89
2022-09-14,8.18581477,74.44
2022-09-15,8.19776232,74.44
2022-09-16,8.52403101,85.56
2022-09-17,8.2868171,74.44
2022-09-18,8.55948553,87.78
2022-09-19,8.33537707,73.33
2022-09-20,8.47819166,81.11
2022-09-21,8.61337684,88.89
2022-09-22,8.48905335,80.0
2022-09-23,8.22043969,66.67
2022-09-24,8.22049131,66.67
2022-09-25,8.48175634,78.89
2022-09-26,8.14935065,61.11
2022-09-27,8.32976445,67.78
2022-09-28,8.47682119,76.67
2022-09-29,8.37312113,68.89
